Time,Actual,Predicted,Error
2024-01-01 12:30:00,1.1935554307200003,0.6993462729534509,0.4942091577665494
2024-01-01 12:45:00,0.945627678842,0.9729764046713998,-0.027348725829399734
2024-01-01 13:00:00,0.7185347897179999,0.9070218928946272,-0.1884871031766273
2024-01-01 13:15:00,0.382412072613,0.6824733735378342,-0.30006130092483424
2024-01-01 13:30:00,0.23999492846500003,0.4512589685720788,-0.21126404010707878
2024-01-01 13:45:00,0.816123427683,0.27158808726091493,0.544535340422085
2024-01-01 14:00:00,0.961623869097,0.7654107232859093,0.19621314581109073
2024-01-01 14:15:00,0.9033044587050001,0.9231772997979086,-0.019872841092908544
2024-01-01 14:30:00,0.825915319747,0.8387930944526714,-0.012877774705671308
2024-01-01 14:45:00,1.156443438562,0.7942250193013243,0.36221841926067566
